campaignTitle,description,url,mainCategory,category,location,countryState,city,continent,valuta,creator,backed,comments,created,numSuccessfulCampaigns,numLiveCampaigns,pastSuccessRate,facebookFriends,goal,currency,campaignDuration,numCollaborators,totWordCount,mainVideo,numAdditionalVideos,numImages,viewGallery,success
Pets of Houston Photo book,Pets in Houston are wide and varying everything from dogs and cats to peacocks and micro pigs! Lets create a book to highlight them!,https://www.kickstarter.com/projects/1626250138/pets-of-houston-photo-book?ref=ending_soon,Photography,Animals,"Houston, TX",Texas,Houston,North America,usd,Shelby Motley,0,2,1,0,0,0.5,0,5000,usd,60,0,284,0,0,0,0,0
"My Debut Album: ""Convinced Anyway""","My name is Kira Viveiros (Christina), I am 16 and trying to raise money for my first album ""Convinced Anyway"". Would love some help!",https://www.kickstarter.com/projects/1626753462/my-debut-album-convinced-anyway?ref=ending_soon,Music,Music,"Clearwater, FL",Florida,Clearwater,North America,usd,Kira Viveiros,0,2,1,0,0,0.5,797,6000,usd,50,0,129,1,0,0,0,0
Three Girls Cupcake Shoppe- Love In a Tub,Over 30 flavors of the most mouth watering frosting your tongue has ever touched!,https://www.kickstarter.com/projects/1627167728/three-girls-cupcake-shoppe-love-in-a-tub?ref=ending_soon,Food,Food,"Cleveland, OH",Ohio,Cleveland,North America,usd,Maria Brenders,0,2,1,0,0,0.5,457,5000,usd,30,0,535,0,0,0,0,0
Writing with GRAMMY AWARD-WINNING PRODUCER,I have the opportunity to work with a multiple Grammy award-winning producer. Please donate anything you can!,https://www.kickstarter.com/projects/1627834937/writing-with-grammy-award-winning-producer?ref=ending_soon,Music,Pop,"San Diego, CA",California,San Diego,North America,usd,Jesse Aaron,0,2,1,0,0,0.5,0,5000,usd,60,0,67,0,0,0,0,0
The Dogwood Inn: A New B&B for an Old River Town!,"Bringing a piece of Cotter, Arkansas back to life by renovating the old hardware store into a modern, welcoming bed & breakfast.",https://www.kickstarter.com/projects/1629874225/the-dogwood-inn-a-new-bandb-for-an-old-river-town?ref=ending_soon,Design,Architecture,"Cotter, AR",Arkansas,Cotter,North America,usd,Amy Sandack,0,2,2,0,0,0,181,430000,usd,60,0,660,1,0,8,0,0
Michaels Shattered Poetry,"For a while now I have been writing poetry and 2 of my poems have won awards, I would like to pursue that passion and be published",https://www.kickstarter.com/projects/1631025507/michaels-shattered-poetry?ref=ending_soon,Publishing,Poetry,"Tuscaloosa, AL",Alabama,Tuscaloosa,North America,usd,Michael,0,2,1,0,0,0.5,0,2500,usd,30,0,313,1,0,0,0,0
Quick-Draw Revolving Pen Holder,Get organized with the revolver inspired aluminum rotating pen (or anything else!) holder. Made in the USA!,https://www.kickstarter.com/projects/1636850148/quick-draw-revolving-pen-holder?ref=ending_soon,Design,Product Design,"Savannah, GA",Georgia,Savannah,Europe,usd,KeyBar,3,168,1,1,0,0.5,1224,1000,usd,30,0,143,1,0,0,0,1
The Hunt For Human Excellence Television Show- Pilot,Reality Television Show that will follow the lives of UCLA MBA students starting a business company from scratch.,https://www.kickstarter.com/projects/1637672508/the-hunt-for-human-excellence-television-show-pilo?ref=ending_soon,Film & Video,Television,"Los Angeles, CA",California,Los Angeles,North America,usd,Thiza Brustolin,2,2,1,0,0,0.5,0,20000,usd,40,0,558,0,0,2,0,0
Health N Soul II Curvation Elevation,"Strength training your glutes, eight strong exercises specially designed to give you the curves you want in a fun 30 minute workout.",https://www.kickstarter.com/projects/1639008469/health-n-soul-ii-curvation-elevation?ref=ending_soon,Film & Video,Documentary,"Washington, DC",Washington DC,Washington,North America,usd,Gina R. Prince,0,2,1,0,0,0.5,5000,3000,usd,30,0,113,1,0,0,0,0
Axios Bee Works,Axios Bee Works is a bee hosting service and educational resource for religious congregations and individuals in the Seattle area.,https://www.kickstarter.com/projects/1639607592/axios-bee-works?ref=ending_soon,Food,Food,"Seattle, WA",Washington,Seattle,North America,usd,Brian Sellers-Petersen,0,2,1,0,0,0.5,3406,2000,usd,20,0,588,1,0,0,0,0
Mirrored Film,Help us make our film a quality reality! We are two senior college students working to leave our legacy with a kick-ass film!,https://www.kickstarter.com/projects/1642674180/mirrored-film?ref=ending_soon,Film & Video,Film & Video,"Ithaca, NY",New York,Ithaca,North America,usd,Jessica & Becca,0,2,1,0,0,0.5,0,500,usd,60,0,187,0,0,0,0,0
continuums (time beyond lifetimes),"A multifaceted exhibition project considering geological, cultural, economic, and evolutionary histories.",https://www.kickstarter.com/projects/164444235/continuums-time-beyond-lifetimes?ref=ending_soon,Art,Mixed Media,"Brooklyn, NY",New York,Brooklyn,North America,usd,Patrick Jaojoco,1,2,1,1,0,0.5,613,1400,usd,30,0,418,1,0,7,0,1
"Eyeris Wide Pre-sale (Album, Tshirt, Hat pin)",This is a presale for new merch from Eyeris Wide! Also to preorder our new album!,https://www.kickstarter.com/projects/164492568/eyeris-wide-pre-sale-album-tshirt-hat-pin?ref=ending_soon,Music,Rock,"Hamilton, OH",Ohio,Hamilton,North America,usd,Eyeris Wide,1,2,1,1,0,0.5,2554,1000,usd,60,0,166,0,0,0,0,1
BRANDED CREATIVE art coloring book,An adult coloring book based off of my original paintings.,https://www.kickstarter.com/projects/1645491276/branded-creative-art-coloring-book?ref=ending_soon,Publishing,Art Books,"Oklahoma City, OK",Oklahoma,Oklahoma City,North America,usd,Blake Almaguer,0,2,1,0,0,0.5,954,15000,usd,31,0,194,0,0,0,0,0
What Makes You Special? by Britt Hallowell,"Follow Little Narwhal as he meets Puffin, Moose and other animals who teach readers that they are special just the way they are._ Fosters learning through art and science while encouraging self-acceptance for children._ Includes 8 pages of fun facts!",https://www.kickstarter.com/projects/1645616499/what-makes-you-special-childrens-book-by-britt-hal?ref=ending_soon,Publishing,Children's Books,"Mount Sterling, OH",Ohio,Mount Sterling,North America,usd,Britt Hallowell,3,2,1,1,0,0.5,373,3700,usd,45,0,2091,0,0,40,0,1
"GO Backpack - Work Hard, Play Harder",Everything you need. Everywhere you GO.,https://www.kickstarter.com/projects/1646137495/go-backpack-the-best-companion-to-help-you-catch-e?ref=ending_soon,Design,Product Design,"New York, NY",New York,New York,North America,usd,Louis Tsai,1,142,1,1,0,0.5,0,30000,usd,30,0,746,0,1,47,0,1
I Think My Healthcare Might Suck: Cartoon + Screening!,"In a silly cartoon lampooning healthcare, a naive idiot lets his insurer pick his doctor. All-in-1 KS for short and SCREENING PARTY!",https://www.kickstarter.com/projects/1648801663/i-think-my-healthcare-might-suck-cartoon-screening?ref=ending_soon,Film & Video,Animation,"Los Angeles, CA",California,Los Angeles,North America,usd,Andrew Racho,142,199,2,1,0,0,0,1000,usd,7,0,619,1,1,7,0,1
"India, According to Scott",I am making a book of my India photos. I think it is going to be wonderful and want your help.,https://www.kickstarter.com/projects/1649331666/india-according-to-scott?ref=ending_soon,Photography,People,"Kansas City, MO",Missouri,Kansas City,North America,usd,Scott Jolley,10,2,1,1,0,0.5,0,4000,usd,30,0,181,1,0,0,0,1
D.Gross & Los Federales - 'Crooks',This upcoming studio release from Cosmic Americana outfit 'Los Federales' (5 piece) could confidently be described as decadent.,https://www.kickstarter.com/projects/1649962375/dgross-and-los-federales-crooks?ref=ending_soon,Music,Music,"Portland, ME",Maine,Portland,North America,usd,D. Gross & Los Federales,1,2,1,1,0,0.5,0,3500,usd,44,0,244,0,1,3,0,1
Project Airlock,Team survival meets social deduction in this space-themed game of sabotage for 3-6 players.,https://www.kickstarter.com/projects/1653164356/project-airlock?ref=ending_soon,Games,Tabletop Games,"Needham, MA",Massachusetts,Needham,North America,usd,Fishbox Games LLC,0,145,1,1,0,0.5,0,1500,usd,31,0,691,1,0,18,0,1
LE CONTE CANDLES | A candle with a sight and scent to behold,The Worldês First Visual Candle. Reveals a hidden image as it burns. Hand poured with natural soy wax & scented with perfume-grade oils,https://www.kickstarter.com/projects/1653831991/le-conte-candles-a-candle-with-a-sight-and-scent-t?ref=ending_soon,Design,Product Design,"New York, NY",New York,New York,North America,usd,Le Conte LLC,0,2,1,1,0,0.5,0,5000,usd,45,0,1225,0,1,38,0,1
Shout Around! - The Essential Convention App,"We are revolutionizing the convention going experience, changing the way people make friends and connect with each other.",https://www.kickstarter.com/projects/1654323322/shout-around-the-essential-convention-app?ref=ending_soon,Technology,Apps,"San Francisco, CA",California,San Francisco,North America,usd,Martin Wong,0,99,1,1,0,0.5,2177,35000,usd,30,0,662,1,8,8,1,1
SHUSENJO: A Documentary Film on the Comfort Women Issue,A film that delves deep into the difficult questions of the comfort women issue.,https://www.kickstarter.com/projects/1654397172/shusenjo-the-main-battleground-a-documentary-film?ref=ending_soon,Film & Video,Documentary,"Tokyo, Japan",Japan,Tokyo,Asia,usd,Miki Dezaki,0,2,1,1,0,0.5,239,20000,usd,30,0,1351,1,0,8,0,1
The Iron Blade Table Tennis Club,Hand crafted black iron table tennis blades. We are trying to bring about a electromagnetic rubberless table tennis blade.,https://www.kickstarter.com/projects/165599775/the-iron-blade-table-tennis-club?ref=ending_soon,Games,Tabletop Games,"State College, PA",Pennsylvania,State College,North America,usd,Julian Franciscus Vaughn,3,185,5,0,0,0,0,500000,usd,60,0,1224,0,0,3,0,0
Kids 2 Kings: Best Black Comic Series on the Net,Missed the campaign but still want to help? Hit the Pledge Now button below to get to our Backerkit store!,https://www.kickstarter.com/projects/165752716/kids-2-kings-comics-about-4-kids-7-kingdoms-and-1?ref=ending_soon,Comics,Comic Books,"Manhattan, NY",New York,Manhattan,North America,usd,Manuel Godoy,5,43,2,1,0,0,1617,4000,usd,30,0,989,1,1,45,0,1
Trumpy the Rat Lives-- FULLY FUNDED,"Do not underestimate the value in ridiculing and taunting psychopaths, sociopaths, narcissists, antisocial-personality disordered,_kleptocratic bullies.",https://www.kickstarter.com/projects/1658641662/15-foot-inflatable-trumpy-the-rat-castigat-ridendo?ref=ending_soon,Art,Public Art,"Manhattan, NY",New York,Manhattan,North America,usd,John Post Lee,1,67,2,1,0,0,0,10000,usd,30,0,365,1,0,3,0,1
Collective Man Hats,Dan wants a super stylish Collective Man Hat but can't afford one on his own. Help Dan's dream come true by purchasing your own hat!,https://www.kickstarter.com/projects/165999043/collective-man-hats?ref=ending_soon,Music,Rock,"Little Falls, NJ",New Jersey,Little Falls,North America,usd,Collective Man,0,2,1,1,0,0.5,0,620,usd,30,0,112,1,0,0,0,1
1st Vegan food truck in RI-We are changing the face of food-,"Our food truck will serve fresh, organic food to anyone and everyone. Vegan and gluten free options.",https://www.kickstarter.com/projects/166035083/food-is-fuel-changing-the-face-of-food?ref=ending_soon,Food,Vegan,"Providence, RI",Rhode Island,Providence,North America,usd,Michaela and Eugene Boadih,0,2,1,0,0,0.5,180,30000,usd,34,0,467,0,0,4,0,0
Transmigrant Interdimensional Taxicab Service #4,Starla encounters the android Icivious in this action packed 4th issue of T.I.T.S. Issues #1-3 available as well (first prints!),https://www.kickstarter.com/projects/1661691692/transmigrant-interdimensional-taxicab-service-4?ref=ending_soon,Comics,Comic Books,"Broken Bow, OK",Oklahoma,Broken Bow,North America,usd,Colton Sorrels,15,132,3,3,0,1,0,2600,usd,40,0,460,1,0,16,0,1
Any Hue in 1 (Vegan) Shoe - The Chameleon Ankle Boots Cupid,"M Design is more than just Vegan Fashion - by wearing my creations you help animals and our Mother Earth, all while looking awesome!",https://www.kickstarter.com/projects/1661728668/any-hue-in-1-vegan-shoe-the-chameleon-ankle-boots?ref=ending_soon,Fashion,Fashion,"Dix Hills, NY",New York,Dix Hills,North America,usd,"Mor Schwartz, M Fashion Design",22,2,1,0,0,0.5,0,4350,usd,30,1,1761,0,0,64,0,0
Odyn the app,Developing an app to change the world that animal and pet lovers live in. Hopefully will be able to show you all soon.,https://www.kickstarter.com/projects/1662197375/odyn-the-app?ref=ending_soon,Technology,Apps,"Austin, TX",Texas,Austin,North America,usd,Matthew O'Grady,0,2,1,0,0,0.5,1426,20000,usd,30,0,125,0,0,0,0,0
"Multi-Angle Machining Head (CNC, Milling, Drilling, Tapping)",The goal of this project is to making an attachment that will make multi-op machining material much easier and quicker than ever.,https://www.kickstarter.com/projects/1663287549/multi-angle-machining-head-cnc-milling-drilling-ta?ref=ending_soon,Technology,Technology,"Portland, OR",Oregon,Portland,North America,usd,Connon Morgan,0,2,1,0,0,0.5,0,5000,usd,60,0,223,1,0,0,1,0
The Original Strip Straps for Flip Flops,"Strip Straps are removable ankle straps for flip flops that turn your flops into a rugged sandal hybrid, perfect for outdoor adventure.",https://www.kickstarter.com/projects/1664096590/the-original-strip-straps-for-flip-flops?ref=ending_soon,Design,Product Design,"Chapel Hill, NC",North Carolina,Chapel Hill,North America,usd,Fletcher Cox,0,185,1,1,0,0.5,3300,5000,usd,17,0,574,1,0,21,0,1
"CAKE HOUSE: ""Catalyst"" Comic Anthology",Open submission indie-comic zine showcasing talented young professionals in the bay area.,https://www.kickstarter.com/projects/1665356961/cakehouse-layer-studios-comics-zine?ref=ending_soon,Comics,Anthologies,"Oakland, CA",California,Oakland,North America,usd,Anthony James Harmer,1,2,1,1,0,0.5,473,1000,usd,30,0,778,1,0,42,0,1
I am deliberate: a new work sponsored by Tobacco Road Dance,"Help us raise additional funds for rehearsal space, dancer and musician stipends, and costumes for a new dance work in Durham, NC !",https://www.kickstarter.com/projects/1665818323/i-am-deliberate-a-new-dance-work-by-jade-poteat?ref=ending_soon,Dance,Dance,"Durham, NC",North Carolina,Durham,North America,usd,Jade Poteat,10,2,1,1,0,0.5,875,3250,usd,26,0,578,1,0,4,0,1
The Future of Sustainable Seafood is from Dock to Dish,Seafood fraud is happening everywhere. We are building a traceability system for all restaurant guests to track fish from dock to dish,https://www.kickstarter.com/projects/1666319098/the-future-of-sustainable-seafood-is-from-dock-to?ref=ending_soon,Food,Food,"Montauk, NY",New York,Montauk,North America,usd,Trevor Swope,0,2,1,1,0,0.5,0,75000,usd,30,0,3329,1,0,43,0,1
Barista Alley,"Barista Alley, a specialty coffee shop and smoothie bar grand opening on Friday, March 31, 2017 @ 2pm",https://www.kickstarter.com/projects/1666461793/barista-alley?ref=ending_soon,Food,Restaurants,"Greer, SC",South Carolina,Greer,North America,usd,Andrew Carter,0,2,1,0,0,0.5,0,10000,usd,19,0,392,1,0,6,0,0
Mysponsers.com,Social media networking at its best for a purpose and with a purpose. For recovering addicts and alcoholics on the road to recovery.,https://www.kickstarter.com/projects/1666860425/mysponserscom?ref=ending_soon,Technology,Web,"Philadelphia, PA",Pennsylvania,Philadelphia,North America,usd,Mysponsers.com,0,2,1,0,0,0.5,0,60000,usd,60,0,614,1,0,13,0,0
Times Of Plenty,A dark figure searches for a mysterious film that holds the key to the worlds survival.,https://www.kickstarter.com/projects/166757322/times-of-plenty?ref=ending_soon,Film & Video,Film & Video,"San Francisco, CA",California,San Francisco,North America,usd,Max Mollring,0,2,1,1,0,0.5,0,2500,usd,30,0,541,1,0,9,0,1
Extra - Cleaning on Demand,Extra is a residential cleaning service on demand. We are so close to finish and kit out this amazing app.,https://www.kickstarter.com/projects/166793082/extra-cleaning-on-demand?ref=ending_soon,Technology,Software,"Salt Lake City, UT",Utah,Salt Lake City,North America,usd,Fabio DeMelo,0,2,1,0,0,0.5,0,30000,usd,30,0,209,1,0,0,0,0
Shores of Anaverde Card Set,"A custom, fantasy set of 54 unique playing cards (4 suits, 13 cards per suit, 2 Jokers)",https://www.kickstarter.com/projects/1668173825/shores-of-anaverde-card-set?ref=ending_soon,Games,Playing Cards,"Minneapolis, MN",Minnesota,Minneapolis,North America,usd,Blaisdell Designs,4,2,1,1,0,0.5,0,240,usd,30,0,565,1,0,0,0,1
Stringy and Mopy: The Adventure Begins - Superhero Comic,"In this adrenaline pumping, action-adventure/superhero comedy, Mopy joins forces with a zany superhero to stop an ancient evil.",https://www.kickstarter.com/projects/1669242418/stringy-and-mopy-the-adventure-begins-superhero-co?ref=ending_soon,Comics,Webcomics,"Atlanta, GA",Georgia,Atlanta,Europe,usd,Raleigh Daniels Jr,2,145,5,0,0,0,116,300,usd,30,0,140,0,0,0,0,0
Bodega Bass Records x Inhuman Pin Co Pin,A limited edition gold lapel pin in partnership with the local dance music possy Bodega Bass Records.,https://www.kickstarter.com/projects/1670322397/bodega-bass-records-x-inhuman-pin-co-pin?ref=ending_soon,Fashion,Accessories,"Passaic, NJ",New Jersey,Passaic,North America,usd,Jason Bermudez,0,67,2,0,1,0,1235,400,usd,30,0,78,1,0,0,0,0
